OBJECTID,Station_Name,Street_Address,City,State,ZIP,Station_Phone,Groups_With_Access_Code,Access_Days_Time,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,Charging_Outlets,EV_Network,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Open_Date,EV_Connector_Types,Facility_Type,EV_Pricing
571,The Carolina Inn - Tesla Destination,211 Pittsboro St,Chapel Hill,NC,27516,919-933-2001  877-798-3752,Public,24 hours daily; for customer use only; see valet for access,,2,,2,Tesla Destination,200-9,35.909674,-79.054415,2019-09-30 0:00:00,114665,2016-03-01 0:00:00,J1772 TESLA,INN,Free
572,"The Franklin Hotel Chapel Hill, Curio Collection - Tesla Destination",311 W Franklin St,Chapel Hill,NC,27516,919-442-9000  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,8,,8,Tesla Destination,200-9,35.911216,-79.060162,2019-09-30 0:00:00,114666,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
573,SpringHill Suites Charlotte Ballantyne Area - Tesla Destination,12325 Johnston Rd,Charlotte,NC,28277,704-817-1500  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,4,,4,Tesla Destination,200-8,35.071141,-80.842189,2019-09-30 0:00:00,114667,2016-05-01 0:00:00,J1772 TESLA,HOTEL,Free
574,Aloft Charlotte Ballantyne - Tesla Destination,13139 Ballantyne Corporate Pl,Charlotte,NC,28277,704-247-2222  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,3,,3,Tesla Destination,200-9,35.058303,-80.844678,2019-09-30 0:00:00,114668,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
575,Embassy Suites Charlotte Ayrsley - Tesla Destination,1917 Ayrsley Town Blvd,Charlotte,NC,28273,704-970-5400  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,3,,3,Tesla Destination,200-8,35.13739,-80.930682,2019-09-30 0:00:00,114669,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
576,Homewood Suites Charlotte Ayresly - Tesla Destination,1921 Ayrsley Town Blvd,Charlotte,NC,28273,704-970-5500  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,3,,3,Tesla Destination,200-9,35.137179,-80.931169,2019-09-30 0:00:00,114670,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
577,Hyatt Place Charlotte Downtown - Tesla Destination,222 S Caldwell St,Charlotte,NC,28202,704-227-0500  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,35.222792,-80.840924,2019-09-30 0:00:00,114671,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
578,Renaissance Charlotte Suites Hotel - Tesla Destination,2800 Coliseum Centre Dr,Charlotte,NC,28217,704-357-1414  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,35.188146,-80.914997,2019-09-30 0:00:00,114672,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
579,Wingate By Wyndham Charlotte Airport I-85/I-485 - Tesla Destination,4238 Business Center Dr,Charlotte,NC,28214,704-395-3600  877-798-3752,Public - Call ahead,24 hours daily; for customer use only,,3,,3,Tesla Destination,200-9,35.24295,-80.939688,2019-09-30 0:00:00,114673,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
580,Le Meridien Charlotte Hotel - Tesla Destination,555 S McDowell St,Charlotte,NC,28204,704-362-9710  877-798-3752,Public,24 hours daily; for customer use only; see valet for access,,2,,2,Tesla Destination,200-8,35.216456,-80.840117,2019-09-30 0:00:00,114674,2017-03-01 0:00:00,TESLA,HOTEL,Free
581,Crowne Plaza Charlotte Executive Park - Tesla Destination,5700 Westpark Dr,Charlotte,NC,28217,704-527-9650  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,6,,6,Tesla Destination,200-8,35.159369,-80.888739,2019-09-30 0:00:00,114675,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
582,DoubleTree by Hilton Hotel Charlotte - Tesla Destination,895 W Trade St,Charlotte,NC,28202,704-347-0070  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,3,,3,Tesla Destination,200-8,35.233623,-80.851227,2019-09-30 0:00:00,114676,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
583,Residence Inn & Courtyard by Marriott Charlotte Nort - Tesla Destination,9110 Harris Corners Pkwy,Charlotte,NC,28208,704-719-9444  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,200-9,35.344936,-80.842227,2019-09-30 0:00:00,114677,2018-11-01 0:00:00,TESLA,HOTEL,Free
584,Cherokee Welcome Center - Tesla Destination,498 Tsali Blvd,Cherokee,NC,28719,800-438-1601  877-798-3752,Public,24 hours daily; see front desk for access,,1,,1,Tesla Destination,200-8,35.482737,-83.316863,2019-09-30 0:00:00,114678,2012-07-05 0:00:00,TESLA,PARK,Free
585,Western Carolina University - Lot 30 - Tesla Destination,320 Memorial Dr,Cullowhee,NC,28723,828-227-7411  877-798-3752,Public,24 hours daily,,1,,1,Tesla Destination,200-8,35.311874,-83.183414,2019-09-30 0:00:00,114679,2017-06-28 0:00:00,TESLA,COLLEGE_CAMPUS,Free
586,The Waterfront Shops - Tesla Destination,1240 Duck Rd,Duck,NC,27949,252-256-0550  877-798-3752,Public,24 hours daily; for customer use only,,4,,4,Tesla Destination,200-9,36.17013,-75.756964,2019-09-30 0:00:00,114680,2018-01-01 0:00:00,TESLA,SHOPPING_CENTER,Free
587,Sanderling Resort - Tesla Destination,1461 Duck Rd,Duck,NC,27949,855-412-7866  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,3,,3,Tesla Destination,200-9,36.223569,-75.770523,2019-09-30 0:00:00,114681,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
588,Arrowhead Inn Bed & Breakfast - Tesla Destination,106 Mason Rd,Durham,NC,27712,919-477-8430  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,36.118217,-78.903677,2019-09-30 0:00:00,114682,2015-10-01 0:00:00,J1772 TESLA,B_AND_B,Free
589,The King's Daughters Inn - Tesla Destination,204 N Buchanan Blvd,Durham,NC,27701,877-534-8534  877-798-3752,Public,24 hours daily; see front desk for access,,3,,3,Tesla Destination,200-9,36.003728,-78.912068,2019-09-30 0:00:00,114683,2015-10-01 0:00:00,J1772 TESLA,INN,Free
590,Homewood Suites by Hilton Durham-Chapel Hill - Tesla Destination,3600 Mt. Moriah Rd,Durham,NC,27707,919-401-0610  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,35.94969,-78.99566,2019-09-30 0:00:00,114684,2015-12-01 0:00:00,J1772 TESLA,HOTEL,Free
591,Elon University Inman Admissions Welcome Center - Tesla Destination,100  Campus Dr,Elon,NC,27244,336-278-3566  877-798-3752,Public,24 hours daily,,1,,1,Tesla Destination,200-9,36.10476,-79.50354,2019-09-30 0:00:00,114685,2015-10-01 0:00:00,TESLA,COLLEGE_CAMPUS,Free
592,Best Western Plus Greensboro Airport Hotel - Tesla Destination,7800  National Service Rd,Greensboro,NC,27409,336-454-0333  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,5,,5,Tesla Destination,200-9,36.077009,-79.959987,2019-09-30 0:00:00,114686,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
593,Pinebrook Manor - Tesla Destination,2701 Kanuga Road,Hendersonville,NC,28739,828-698-2707  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,1,,1,Tesla Destination,200-9,35.279672,-82.488603,2019-09-30 0:00:00,114687,2015-11-01 0:00:00,TESLA,HOTEL,Free
594,200 Main - Tesla Destination,200 Main St,Highlands,NC,28741,855-271-2809  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,200-9,35.054647,-83.201175,2019-09-30 0:00:00,114688,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
595,The Ugly Dog Public House - Highlands - Tesla Destination,420 Spring St,Highlands,NC,28741,828-526-8364  877-798-3752,Public,24 hours daily,,2,,2,Tesla Destination,200-8,35.051651,-83.197967,2019-09-30 0:00:00,114689,2015-12-01 0:00:00,J1772 TESLA,RESTAURANT,Free
596,Old Edwards Inn and Spa - Tesla Destination,445 Main St,Highlands,NC,28741,828-526-8008  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,35.052315,-83.197003,2019-09-30 0:00:00,114690,2015-10-01 0:00:00,J1772 TESLA,INN,Free
597,Holiday Inn Express & Suites Concord - Tesla Destination,2491 Wonder Dr NE,Kannapolis,NC,28083,704-743-1080  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,5,,5,Tesla Destination,200-8,35.463999,-80.5898,2019-09-30 0:00:00,114691,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
598,Outer Banks Brewing Station - Tesla Destination,600 S Croatan Hwy,Kill Devil Hills,NC,27948,252-449-2739  877-798-3752,Public,24 hours daily; for customer use only,,3,,3,Tesla Destination,200-9,36.009484,-75.659456,2019-09-30 0:00:00,114692,2018-01-01 0:00:00,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
599,Roanoke Island Inn - Tesla Destination,305 Fernando St,Manteo,NC,27954,252-473-5511  877-798-3752,Public - Call ahead,24 hours daily; for customer use only,,1,,1,Tesla Destination,200-9,35.907638,-75.670631,2019-09-30 0:00:00,114693,2016-09-01 0:00:00,TESLA,INN,Free
600,Holiday Inn Express Mooresville - Lake Norman - Tesla Destination,1300 Norman Station Blvd,Mooresville,NC,28115,704-662-6900  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,4,,4,Tesla Destination,GPS,35.590989,-80.857206,2019-09-30 0:00:00,114694,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
601,Hilton Garden Inn Charlotte/Mooresville - Tesla Destination,159 Gateway Blvd,Mooresville,NC,28117,704-663-6468  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,9,,9,Tesla Destination,200-8,35.557444,-80.856621,2019-09-30 0:00:00,114695,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
602,Harrah's Cherokee Valley River Casino - Tesla Destination,777  Casino Pkwy,Murphy,NC,28906,828-422-7777  877-798-3752,Public,24 hours daily; for customer use only; see valet for access,,24,,24,Tesla Destination,200-8,35.115426,-83.99464,2019-09-30 0:00:00,114696,2018-08-01 0:00:00,TESLA,OTHER_ENTERTAINMENT,Free
603,Carolina Colours Town Centre - Tesla Destination,2032 Waterscape Wy,New Bern,NC,28562,910-239-5580  877-798-3752,Public,24 hours daily,,2,,2,Tesla Destination,200-8,35.035162,-77.011142,2019-09-30 0:00:00,114697,2016-11-01 0:00:00,TESLA,SHOPPING_CENTER,Free
604,Hanna House Bed & Breakfast - Tesla Destination,218 Pollock St,New Bern,NC,28560,252-635-3209  877-798-3752,Public,24 hours daily; see front desk for access,,1,,1,Tesla Destination,200-9,35.106882,-77.036972,2019-09-30 0:00:00,114698,2016-05-01 0:00:00,TESLA,B_AND_B,Free
605,The Aerie Bed and Breakfast - Tesla Destination,509 Pollock St,New Bern,NC,28562,252-636-5553  877-798-3752,Public,24 hours daily; available with reservation only; see front desk for access,,2,,2,Tesla Destination,200-9,35.106688,-77.042499,2019-09-30 0:00:00,114699,2015-12-01 0:00:00,J1772 TESLA,B_AND_B,Free
606,TC Corriher Implement Co. - Tesla Destination,12 S Ashe Ave,Newton,NC,28658,828-381-6571  877-798-3752,Public,24 hours daily,,1,,1,Tesla Destination,200-8,35.66267,-81.223926,2019-09-30 0:00:00,114700,2015-11-01 0:00:00,TESLA,OFFICE_BLDG,Free
607,Pinehurst Resort - Tesla Destination,80 Carolina Vista Dr,Pinehurst,NC,28374,910-295-6811  877-798-3752,Public,24 hours daily; for customer use only; see valet for access,,4,,4,Tesla Destination,200-9,35.195905,-79.473401,2019-09-30 0:00:00,114702,2016-04-01 0:00:00,J1772 TESLA,HOTEL,Free
608,Aloft Raleigh - Tesla Destination,2100 Hillsborough St,Raleigh,NC,27607,919-828-9900  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,200-9,35.786762,-78.663393,2019-09-30 0:00:00,114703,2015-12-01 0:00:00,J1772 TESLA,HOTEL,Free
609,Quality Inn Roanoke Rapids - Tesla Destination,1914 Julian R Allsbrook Hwy,Roanoke Rapids,NC,27870,252-537-9927  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,1,,1,Tesla Destination,200-9,36.43215,-77.631937,2019-09-30 0:00:00,114704,2017-09-01 0:00:00,TESLA,HOTEL,Free
610,Historic Tapoco Lodge - Tesla Destination,14981 Tapoco Rd,Robbinsville,NC,28771,828-498-2800  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,4,,4,Tesla Destination,GPS,35.443895,-83.943754,2019-09-30 0:00:00,114705,2016-08-15 0:00:00,J1772 TESLA,HOTEL,Free
611,Deal's Gap Motorcycle Resort - Tesla Destination,17555 Tapoco Rd,Robbinsville,NC,28771,800-889-5550  877-798-3752,Public,24 hours daily; for customer use only,,1,,1,Tesla Destination,GPS,35.466662,-83.920154,2019-09-30 0:00:00,114706,2015-12-01 0:00:00,TESLA,HOTEL,Free
612,Snowbird Mountain Lodge - Tesla Destination,4633 Santeetlah Rd,Robbinsville,NC,28771,828-479-3433  877-798-3752,Public,24 hours daily; see front desk for access,,4,,4,Tesla Destination,200-8,35.345092,-83.893071,2019-09-30 0:00:00,114707,2015-12-01 0:00:00,J1772 TESLA,HOTEL,Free
613,Hampton Inn Salisbury - Tesla Destination,1001  Klumac Rd,Salisbury,NC,28147,704-637-8000  877-798-3752,Public,24 hours daily; see front desk for access,,3,,3,Tesla Destination,200-8,35.642344,-80.48374,2019-09-30 0:00:00,114708,2015-11-01 0:00:00,J1772 TESLA,HOTEL,Free
614,"The Orchard Inn, a Select Registry Property - Tesla Destination",100 Orchard Inn Ln,Saluda,NC,28773,828-749-5471  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,35.229272,-82.334958,2019-09-30 0:00:00,114709,2015-11-01 0:00:00,J1772 TESLA,INN,Free
615,Hampton Inn Selma/Smithfield I-95 - Tesla Destination,1695 Outlet Center Dr,Selma,NC,27576,919-965-6151  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,4,,4,Tesla Destination,200-9,35.517803,-78.295406,2019-09-30 0:00:00,114710,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
616,Residence Inn by Marriott Pinehurst Southern Pines - Tesla Destination,105 Brucewood Rd,Southern Pines,NC,28387,910-693-3400  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,8,,8,Tesla Destination,200-9,35.172764,-79.424221,2019-09-30 0:00:00,114711,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
617,National Athletic Village - Tesla Destination,201 Air Tool Dr,Southern Pines,NC,28387,910-585-3212  877-798-3752,Public,24 hours daily,,2,,2,Tesla Destination,200-9,35.194606,-79.372465,2019-09-30 0:00:00,114712,2017-09-01 0:00:00,TESLA,PARK,Free
618,Comfort Suites Southport - Tesla Destination,4963 Southport-Supply Rd SE,Southport,NC,28461,910-454-7444  877-798-3752,Public - Call ahead,24 hours daily; for customer use only,,3,,3,Tesla Destination,200-9,33.9524,-78.051636,2019-09-30 0:00:00,114713,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
619,"1906 Pine Crest Inn, a Select Registry Property - Tesla Destination",85 Pine Crest Ln,Tryon,NC,28782,800-633-3001  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,35.209665,-82.234062,2019-09-30 0:00:00,114714,2016-05-01 0:00:00,J1772 TESLA,INN,Free
620,Candlewood Suites Wake Forest Raleigh Area - Tesla Destination,12050 Retail Dr,Wake Forest,NC,27587,919-554-6901  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,4,,4,Tesla Destination,200-9,35.976261,-78.542906,2019-09-30 0:00:00,114715,2017-03-01 0:00:00,J1772 TESLA,HOTEL,Free
621,The Swag - Tesla Destination,2300 Swag Rd,Waynesville,NC,28785,828-926-0430  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,1,,1,Tesla Destination,200-9,35.566952,-83.084312,2019-09-30 0:00:00,114716,2015-10-01 0:00:00,TESLA,HOTEL,Free
622,Inn On Main - Tesla Destination,88 S Main St,Weaverville,NC,28787,828-645-4935  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,1,,1,Tesla Destination,200-9,35.692738,-82.559751,2019-09-30 0:00:00,114717,2018-11-01 0:00:00,TESLA,INN,Free
623,Red Oak Brewery - Tesla Destination,6901 Konica Dr,Whitsett,NC,27377,336-447-2055  877-798-3752,Public,24 hours daily; for customer use only,,6,,6,Tesla Destination,200-9,36.061273,-79.569551,2019-09-30 0:00:00,114718,2018-11-01 0:00:00,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free
624,The Forum - Tesla Destination,1125 Military Cutoff Rd,Wilmington,NC,28405,910-256-2211  877-798-3752,Public,24 hours daily,,2,,2,Tesla Destination,200-9,34.23614,-77.826972,2019-09-30 0:00:00,114719,2015-11-01 0:00:00,TESLA,SHOPPING_CENTER,Free
625,Ceviche's - Tesla Destination,7210  Wrightsville Ave,Wilmington,NC,28403,910-256-3131  877-798-3752,Public,24 hours daily; for customer use only,,1,,1,Tesla Destination,200-9,34.21994,-77.817419,2019-09-30 0:00:00,114720,2017-09-01 0:00:00,TESLA,RESTAURANT,Free
626,Southeastern Center for Contemporary Art (SECCA) - Tesla Destination,750 Marguerite Dr,Winston-Salem,NC,27106,336-725-1904  877-798-3752,Public,24 hours daily,,2,,2,Tesla Destination,200-9,36.119955,-80.289919,2019-09-30 0:00:00,114721,2015-10-01 0:00:00,J1772 TESLA,MUSEUM,Free
627,The Bleckley Inn - Tesla Destination,151 E Church St,Anderson,SC,29624,864-225-7203  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,34.502576,-82.648657,2019-09-30 0:00:00,115514,2015-10-01 0:00:00,J1772 TESLA,INN,Free
628,"Rhett House Inn, a Select Registry Property - Tesla Destination",1009 Craven St,Beaufort,SC,29902,843-524-9030  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,32.43284,-80.673779,2019-09-30 0:00:00,115515,2016-01-01 0:00:00,J1772 TESLA,INN,Free
629,Secession Golf Club - Tesla Destination,142 Secession Dr,Beaufort,SC,29907,843-522-4600  877-798-3752,Public,24 hours daily; for customer use only,,1,,1,Tesla Destination,200-9,32.387984,-80.658236,2019-09-30 0:00:00,115516,2017-09-01 0:00:00,TESLA,REC_SPORTS_FACILITY,Free
630,"Bloomsbury Inn, a Select Registry Property - Tesla Destination",1707 Lyttleton Street,Camden,SC,29020,803-432-5858  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,34.258737,-80.604786,2019-09-30 0:00:00,115517,2015-12-01 0:00:00,J1772 TESLA,INN,Free
631,Belmond Charleston Place - Tesla Destination,205 Meeting St,Charleston,SC,29401,843-722-4900  877-798-3752,Public,24 hours daily; for customer use only; see valet for access,,2,,2,Tesla Destination,200-8,32.781387,-79.931819,2019-09-30 0:00:00,115519,2015-12-01 0:00:00,J1772 TESLA,HOTEL,Free
632,Holiday Inn Charleston-Riverview - Tesla Destination,301 Savannah Hwy,Charleston,SC,29407,843-556-7100  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-8,32.780513,-79.964868,2019-09-30 0:00:00,115520,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
633,Grand Bohemian Charleston Hotel - Tesla Destination,55 Wentworth St,Charleston,SC,29456,843-722-5711  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,3,,3,Tesla Destination,200-9,32.782976,-79.932245,2019-09-30 0:00:00,115521,2016-12-15 0:00:00,J1772 TESLA,HOTEL,Free
634,Renaissance Charleston Historic District - Tesla Destination,68 Wentworth St,Charleston,SC,29401,843-534-0300  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,32.782984,-79.933045,2019-09-30 0:00:00,115522,2015-11-01 0:00:00,J1772 TESLA,HOTEL,Free
635,Best Western Plus University Inn & Conference Center - Tesla Destination,1310 Tiger Blvd,Clemson,SC,29631,844-802-8535  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,2,,2,Tesla Destination,200-9,34.688293,-82.825195,2019-09-30 0:00:00,115523,2017-09-01 0:00:00,TESLA,HOTEL,Free
636,Aloft Columbia Harbison - Tesla Destination,217 Lanneau Ct,Columbia,SC,29212,803-407-6166  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,4,,4,Tesla Destination,200-9,34.075249,-81.160202,2019-09-30 0:00:00,115524,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
637,Downtown Greenville - Tesla Destination,131 Falls St,Greenville,SC,29601,864-233-0461  877-798-3752,Public,24 hours daily; for customer use only,,1,,1,Tesla Destination,200-9,34.847288,-82.398722,2019-09-30 0:00:00,115525,2018-11-01 0:00:00,TESLA,OFFICE_BLDG,Free
638,Staybridge Suites Greenville I-85 Woodruff Road - Tesla Destination,31 Market Point Dr,Greenville,SC,29607,864-288-4448  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,8,,8,Tesla Destination,200-9,34.822409,-82.301179,2019-09-30 0:00:00,115527,2018-11-01 0:00:00,J1772 TESLA,HOTEL,Free
639,Wyndham Garden Greenville Airport - Tesla Destination,47 Fisherman Ln,Greenville,SC,29615,407-205-5518  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,1,,1,Tesla Destination,200-9,34.857176,-82.269441,2019-09-30 0:00:00,115528,2017-03-01 0:00:00,TESLA,HOTEL,Free
640,Embassy Suites by Hilton Greenville Golf Resort - Tesla Destination,670 Verdae Blvd,Greenville,SC,29607,864-676-9090  877-798-3752,Public,24 hours daily; for customer use only; see front desk for access,,3,,3,Tesla Destination,200-9,34.825687,-82.323899,2019-09-30 0:00:00,115529,2017-09-01 0:00:00,J1772 TESLA,HOTEL,Free
